,Label,year,content_length,aver_word_length
24935,1,2023,2075,6.88973384
24936,1,2023,1169,7.29787234
24937,1,2023,2231,6.424749164
24938,1,2023,2966,7.338028169
24939,1,2023,2222,6.765734266
24940,1,2023,2543,5.923705722
24941,1,2023,950,7.033898305
24942,1,2023,1074,7.20610687
24943,1,2023,1199,6.582278481
24944,1,2023,2498,6.736842105
24945,1,2023,1321,6.701754386
24946,1,2023,11592,6.333544705
24947,1,2023,15615,5.425979381
24948,1,2023,8657,6.574430823
24949,1,2023,1188,7.2
24950,1,2023,1973,6.167272727
24951,1,2023,1543,6.273584906
24952,1,2023,2747,6.404312668
24953,1,2023,7727,6.360076409
24954,1,2023,1701,5.804
24955,1,2023,11824,5.850521437
24956,1,2023,1574,6.673170732
24957,1,2023,809,7.1
24958,1,2023,1857,6.868644068
24959,1,2023,2773,7.454268293
24960,1,2023,1857,6.394422311
24961,1,2023,3280,7.233668342
24962,1,2023,2500,6.563636364
24963,1,2023,1441,7.146892655
24964,1,2023,3257,6.805755396
24965,1,2023,3980,7.479744136
24966,1,2023,2050,6.880769231
24967,1,2023,519,5.92
24968,1,2023,1303,6.951219512
24969,1,2023,3958,7.335443038
24970,1,2023,2313,6.739130435
24971,1,2023,981,6.439393939
24972,1,2023,11864,5.322079314
24973,1,2023,1668,6.985645933
24974,1,2023,1034,7.015503876
24975,1,2023,1186,7.404255319
24976,1,2023,2137,7.247104247
24977,1,2023,2005,6.835294118
24978,1,2023,2376,7.207612457
24979,1,2023,2879,7.354651163
24980,1,2023,2573,6.916923077
24981,1,2023,3166,6.887780549
24982,1,2023,2582,6.639053254
24983,1,2023,723,6.691489362
24984,1,2023,1412,6.580645161
24985,1,2023,2608,6.597667638
24986,1,2023,1399,6.644808743
24987,1,2023,1472,7.132596685
24988,1,2023,1691,6.482300885
24989,1,2023,1820,6.027131783
24990,1,2023,8625,5.437031484
24991,1,2023,1327,7
24992,1,2023,1672,6.198275862
24993,1,2023,1298,5.54040404
24994,1,2023,1415,7.091428571
24995,1,2023,893,6.433333333
24996,1,2023,9419,6.274131274
24997,1,2023,1266,6.602409639
24998,1,2023,11404,6.197084918
24999,1,2023,1880,6.665306122
25000,1,2023,2106,6.781481481
25001,1,2023,2382,7.24567474
25002,1,2023,978,6.28358209
25003,1,2023,17635,6.146796431
25004,1,2023,1932,7.616071429
25005,1,2023,247,7
25006,1,2023,3136,6.41607565
25007,1,2023,1927,6.661354582
25008,1,2023,1517,6.517412935
25009,1,2023,1209,6.404907975
25010,1,2023,4507,6.870175439
25011,1,2023,1097,6.210526316
25012,1,2023,1672,6.590909091
25013,1,2023,3026,7.262295082
25014,1,2023,5546,6.484480432
25015,1,2023,4593,6.987826087
25016,1,2023,6064,5.574235808
25017,1,2023,2010,6.299270073
25018,1,2023,1440,6.603174603
25019,1,2023,5526,6.794076164
25020,1,2023,2574,7.240384615
25021,1,2023,4207,7.250980392
25022,1,2023,1299,6.205555556
25023,1,2023,2288,6.947916667
25024,1,2023,2294,6.475570033
25025,1,2023,1955,7.04526749
25026,1,2023,1952,7.10373444
25027,1,2023,6216,7
25028,1,2023,1841,5.850746269
25029,1,2023,1465,6.635416667
25030,1,2023,2780,6.875
25031,1,2023,2700,6.645892351
25032,1,2023,1785,6.345679012
25033,1,2023,2161,6.717857143
25034,1,2023,3999,7.044265594
25035,1,2023,2847,7.445103858
25036,1,2023,768,6.836734694
25037,1,2023,6979,5.978894472
25038,1,2023,2778,6.866855524
25039,1,2023,1148,6.111801242
25040,1,2023,1338,6.106382979
25041,1,2023,2983,6.638461538
25042,1,2023,4293,7.014953271
25043,1,2023,1204,6.811688312
25044,1,2023,1959,7.028688525
25045,1,2023,1285,7.06918239
25046,1,2023,2288,7.9296875
25047,1,2023,1609,6.558685446
25048,1,2023,1853,6.53877551
25049,1,2023,1894,6.891666667
25050,1,2023,1354,6.068062827
25051,1,2023,1433,6.222222222
25052,1,2023,1506,7.179347826
25053,1,2023,3999,7.006012024
25054,1,2023,1922,6.804878049
25055,1,2023,2341,7.306049822
25056,1,2023,1093,6.927536232
25057,1,2023,2539,6.9375
25058,1,2023,9558,5.473433243
25059,1,2023,2591,6.917431193
25060,1,2023,5747,6.966712899
25061,1,2023,1336,7.570512821
25062,1,2023,5361,7.257318952
25063,1,2023,5924,7.250696379
25064,1,2023,1113,7.251851852
25065,1,2023,1726,5.864541833
25066,1,2023,2746,7.106508876
25067,1,2023,3120,7.080519481
25068,1,2023,1312,5.833333333
25069,1,2023,4030,6.917485265
25070,1,2023,1706,7.153110048
25071,1,2023,2848,7.423076923
25072,1,2023,2074,7.46122449
25073,1,2023,1803,5.71641791
25074,1,2023,1354,7.416149068
25075,1,2023,3804,6.579681275
25076,1,2023,2104,7.057471264
25077,1,2023,1827,7.414746544
25078,1,2023,2615,7.501628664
25079,1,2023,2524,6.80495356
25080,1,2023,1397,5.985
25081,1,2023,2283,6.716216216
25082,1,2023,1362,6.168421053
25083,1,2023,2444,7.727598566
25084,1,2023,9681,5.612594114
25085,1,2023,3717,5.998102467
25086,1,2023,2409,6.623417722
25087,1,2023,1215,6.45398773
25088,1,2023,1882,6.728395062
25089,1,2023,3207,7.075566751
25090,1,2023,12811,6.407772622
25091,1,2023,1703,7.222222222
25092,1,2023,9556,6.723524656
25093,1,2023,1899,6.531746032
25094,1,2023,2220,5.943573668
25095,1,2023,2345,7.06185567
25096,1,2023,936,6.436507937
25097,1,2023,1617,6.591549296
25098,1,2023,1688,5.841463415
25099,1,2023,1641,6.93236715
25100,1,2023,2211,6.613793103
25101,1,2023,2232,7.239852399
25102,1,2023,9872,5.518543046
25103,1,2023,14162,6.368886576
25104,1,2023,4091,6.71969697
25105,1,2023,15457,6.149930588
25106,1,2023,1438,7.129943503
25107,1,2023,1145,6.280254777
25108,1,2023,7569,5.649867374
25109,1,2023,1366,6.930232558
25110,1,2023,1009,5.903448276
25111,1,2023,2453,6.49235474
25112,1,2023,1367,6.953488372
25113,1,2023,2740,6.452316076
25114,1,2023,1235,6.385542169
25115,1,2023,1115,7.390977444
25116,1,2023,14810,6.328380386
25117,1,2023,1762,6.517094017
25118,1,2023,1680,7.150485437
25119,1,2023,692,5.735294118
25120,1,2023,1140,6.848275862
25121,1,2023,8188,5.722176422
25122,1,2023,2092,7.648760331
25123,1,2023,14610,6.468990261
25124,1,2023,682,7.419753086
25125,1,2023,2551,7.085714286
25126,1,2023,1469,7.909090909
25127,1,2023,1596,5.697478992
25128,1,2023,20835,6.587463557
25129,1,2023,1480,7.10989011
25130,1,2023,1333,6.875739645
25131,1,2023,838,8.21978022
25132,1,2023,1772,6.441176471
25133,1,2023,1156,6.979310345
25134,1,2023,1931,6.271698113
25135,1,2023,1503,6.828125
25136,1,2023,786,6.268518519
25137,1,2023,1434,7.061797753
25138,1,2023,1578,6.5
25139,1,2023,2839,7.082621083
25140,1,2023,2791,7.137026239
25141,1,2023,1766,7.295774648
25142,1,2023,921,6.376
25143,1,2023,1344,5.953367876
25144,1,2023,966,6.861788618
25146,1,2023,1087,7.165413534
25147,1,2023,1515,6.264423077
25148,1,2023,3354,6.685779817
25149,1,2023,4234,6.60971223
25150,1,2023,18348,6.63515202
25151,1,2023,1458,7.027624309
25152,1,2023,1578,6.835820896
25153,1,2023,3430,6.997668998
25154,1,2023,6101,5.893544734
25155,1,2023,1041,6.316901408
25156,1,2023,3067,6.866666667
25157,1,2023,1248,6.949044586
25158,1,2023,1071,6.409722222
25159,1,2023,1412,6.014925373
25160,1,2023,15361,5.80886918
25161,1,2023,884,6.023809524
25162,1,2023,1386,7.25
25163,1,2023,13500,6.615254237
25164,1,2023,1826,6.169291339
25165,1,2023,251,6.636363636
25166,1,2023,2470,6.103746398
25167,1,2023,3183,6.649038462
25168,1,2023,1545,6.715
25169,1,2023,1970,7.024489796
25170,1,2023,1169,5.674285714
25171,1,2023,2062,6.413669065
25172,1,2023,1205,5.709497207
25173,1,2023,1065,5.6625
25174,1,2023,1953,6.75
25175,1,2023,2491,6.339233038
25176,1,2023,1124,5.9875
25177,1,2023,3062,6.688442211
25178,1,2023,1834,7.261261261
25179,1,2023,1320,5.890052356
25180,1,2023,1509,6.783505155
25181,1,2023,1993,6.114285714
25182,1,2023,1058,7.015151515
25183,1,2023,792,5.686440678
25184,1,2023,1396,7.460606061
25185,1,2023,1818,7.098214286
25186,1,2023,1077,6.326530612
25187,1,2023,1134,7.107142857
25188,1,2023,10682,6.213125846
25189,1,2023,13069,5.949279231
25190,1,2023,1576,7.066666667
25191,1,2023,3155,6.785185185
25192,1,2023,1274,6.106145251
25193,1,2023,2912,7.188732394
25194,1,2023,1417,5.663507109
25195,1,2023,781,6.428571429
25196,1,2023,2739,7.277945619
25197,1,2023,1472,6.398989899
25198,1,2023,2813,6.704109589
25199,1,2023,2003,6.608365019
25200,1,2023,1400,6.810055866
25201,1,2023,2164,6.923076923
25202,1,2023,12014,6.201080432
25203,1,2023,3384,7.002364066
25204,1,2023,1002,7.411764706
25205,1,2023,11385,5.734718101
25206,1,2023,1811,6.788793103
25207,1,2023,1461,6.014423077
25208,1,2023,1844,6.52244898
25209,1,2023,2315,6.342857143
25210,1,2023,1630,7.484375
25211,1,2023,15869,5.722717622
25212,1,2023,9457,5.805916306
25213,1,2023,2420,6.911764706
25214,1,2023,3279,6.937046005
25215,1,2023,1023,6.35971223
25216,1,2023,2739,7.176119403
25217,1,2023,1330,6.096256684
25218,1,2023,1863,6.670781893
25219,1,2023,8229,6.310222222
25220,1,2023,1539,6.887179487
25221,1,2023,1011,7.355371901
25222,1,2023,1358,7.137724551
25223,1,2023,1343,6.651428571
25224,1,2023,907,7.330275229
25225,1,2023,1423,5.836538462
25226,1,2023,2153,7.249042146
25227,1,2023,1332,6.441340782
25228,1,2023,1382,6.948275862
25229,1,2023,1345,6.116402116
25230,1,2023,443,7.538461538
25231,1,2023,1539,6.857142857
25232,1,2023,1122,6.088607595
25233,1,2023,900,6.325203252
25234,1,2023,2206,7.293233083
25235,1,2023,1817,6.756410256
25236,1,2023,2911,5.844705882
25237,1,2023,1180,6.668831169
25238,1,2023,944,6.544
25239,1,2023,1731,6.629955947
25240,1,2023,1061,6.317241379
25241,1,2023,5015,6.715384615
25242,1,2023,1585,6.107623318
25243,1,2023,8658,5.937349398
25244,1,2023,1465,7.365714286
25245,1,2023,14332,6.725945946
25246,1,2023,755,6.714285714
25247,1,2023,1063,5.788461538
25248,1,2023,2452,7.197324415
25249,1,2023,1865,6.66255144
25250,1,2023,2190,7.096654275
25251,1,2023,1003,6.723076923
25252,1,2023,1686,6.214592275
25253,1,2023,1982,6.492424242
25254,1,2023,1880,6.740740741
25255,1,2023,2076,7.145669291
25256,1,2023,2991,7.158469945
25257,1,2023,1740,6.660792952
25258,1,2023,1707,6.548672566
25259,1,2023,8983,6.243134087
25260,1,2023,1765,6.656521739
25261,1,2023,2026,6.976377953
25262,1,2023,2398,6.654952077
25263,1,2023,1021,6.734848485
25264,1,2023,6661,6.443575419
25265,1,2023,2197,7.043956044
25266,1,2023,1946,6.819277108
25267,1,2023,3080,6.196721311
25268,1,2023,1262,7.254901961
25269,1,2023,2448,7.109271523
25270,1,2023,2242,7.365671642
25271,1,2023,1675,6.677419355
25272,1,2023,1332,6.042328042
25273,1,2023,8166,5.83906119
25274,1,2023,1993,6.541666667
25275,1,2023,3219,7.515873016
25276,1,2023,1130,6.888111888
25277,1,2023,2291,6.220820189
25278,1,2023,12215,6.153439153
25279,1,2023,1973,5.964664311
25280,1,2023,1394,6.454545455
25281,1,2023,1651,6.819905213
25282,1,2023,1993,7.072874494
25283,1,2023,1108,6.809859155
25284,1,2023,2057,6.84351145
25285,1,2023,2094,7.481781377
25286,1,2023,20239,6.748945956
25287,1,2023,1623,6.660377358
25288,1,2023,2085,5.966555184
25289,1,2023,1737,7.266666667
25290,1,2023,914,6.956521739
25291,1,2023,1883,7.008510638
25292,1,2023,2894,7.1898017
25293,1,2023,1857,5.72826087
25294,1,2023,2341,5.715517241
25295,1,2023,3094,6.974226804
25296,1,2023,1911,6.165413534
25297,1,2023,1799,5.934362934
25298,1,2023,2994,6.688946015
25299,1,2023,13093,5.633486473
25300,1,2023,930,6.209302326
25301,1,2023,2525,7.158576052
25302,1,2023,1028,5.965986395
25303,1,2023,2382,6.963210702
25304,1,2023,5980,5.6381798
25305,1,2023,3448,7.236842105
25306,1,2023,944,7.217391304
25307,1,2023,1083,6.955882353
25308,1,2023,1298,7.10625
25309,1,2023,1793,6.898678414
25310,1,2023,4105,7.494824017
25311,1,2023,4234,7.097701149
25312,1,2023,2447,7.277966102
25313,1,2023,17344,6.213067
25314,1,2023,1004,7.572649573
25315,1,2023,1811,6.294354839
25316,1,2023,1128,6.062893082
25317,1,2023,1973,6.833333333
25318,1,2023,1451,6.759358289
25319,1,2023,17376,6.838607595
25320,1,2023,8190,6.958171206
25321,1,2023,1662,7.142156863
25322,1,2023,841,6.724770642
25323,1,2023,825,6.923076923
25324,1,2023,4177,7.216535433
25325,1,2023,1172,6.61038961
25326,1,2023,1398,6.055555556
25327,1,2023,2025,5.945017182
25328,1,2023,953,6.511811024
25329,1,2023,1065,6.947761194
25330,1,2023,90,6.583333333
25331,1,2023,1036,6.554744526
25332,1,2023,3937,6.041144902
25333,1,2023,1377,6.818181818
25334,1,2023,1335,5.820512821
25335,1,2023,2440,7.093023256
25336,1,2023,1735,5.987903226
25337,1,2023,2124,7.329411765
25338,1,2023,6102,6.55638166
25339,1,2023,890,6.85840708
25340,1,2023,3699,6.785263158
25341,1,2023,2325,6.698675497
25342,1,2023,1687,6.619909502
25343,1,2023,1643,7.382653061
25344,1,2023,600,6.37037037
25345,1,2023,12325,6.40397351
25346,1,2023,1691,7.009478673
25347,1,2023,1336,6.161290323
25348,1,2023,1503,6.742268041
25349,1,2023,2477,6.692546584
25350,1,2023,3225,7.182741117
25351,1,2023,23594,5.358108108
25352,1,2023,1490,5.754545455
25353,1,2023,4303,6.832422587
25354,1,2023,1321,6.344444444
25355,1,2023,11115,5.344629523
25356,1,2023,1943,6.914285714
25357,1,2023,2121,6.790441176
25358,1,2023,16054,6.13674833
25359,1,2023,7903,6.536328872
25360,1,2023,2154,5.887820513
25361,1,2023,833,7.097087379
25362,1,2023,19394,6.390703035
25363,1,2023,9498,5.295212766
25364,1,2023,979,5.608108108
25365,1,2023,19177,6.444314642
25366,1,2023,1469,5.985714286
25367,1,2023,943,6.658536585
25368,1,2023,1584,6.647342995
25369,1,2023,12401,6.235810415
25370,1,2023,2044,7.208835341
25371,1,2023,2124,7.126436782
25372,1,2023,2970,6.767015707
25373,1,2023,1100,6.963768116
25374,1,2023,1003,6.078014184
25375,1,2023,1183,5.98816568
25376,1,2023,1224,6.543209877
25377,1,2023,1744,5.778210117
25378,1,2023,2009,6.726923077
25379,1,2023,3570,6.633832976
25380,1,2023,973,6.85483871
25381,1,2023,578,7.112676056
25382,1,2023,2465,6.806349206
25383,1,2023,910,6.613445378
25384,1,2023,2167,6.520833333
25385,1,2023,1008,6.8828125
25386,1,2023,1614,6.916666667
25387,1,2023,2094,6.271777003
25388,1,2023,1922,7.075630252
25389,1,2023,1034,6.610294118
25390,1,2023,2574,6.460869565
25391,1,2023,1730,6.823529412
25392,1,2023,2523,7.155339806
25393,1,2023,1512,6.555
25394,1,2023,2142,6.760869565
25395,1,2023,3306,6.939903846
25396,1,2023,1489,6.951871658
25397,1,2023,2689,7.151515152
25398,1,2023,4024,5.822525597
25399,1,2023,1867,6.978632479
25400,1,2023,1564,7.135416667
25401,1,2023,4260,6.899814471
25402,1,2023,1407,5.87254902
25403,1,2023,1098,6.197368421
25404,1,2023,1150,7.326086957
25405,1,2023,1904,7.06779661
25406,1,2023,1877,7.055793991
25407,1,2023,2096,7.034615385
25408,1,2023,1321,6.641618497
25409,1,2023,2627,7.108024691
25410,1,2023,817,6.043103448
25411,1,2023,1830,6.926406926
25412,1,2023,1845,6.003802281
25413,1,2023,1646,6.880382775
25414,1,2023,1486,6.071770335
25415,1,2023,2035,7.172690763
25416,1,2023,3539,5.777992278
25417,1,2023,15880,6.521347249
25418,1,2023,1356,6.798850575
25419,1,2023,825,6.942307692
25420,1,2023,1216,6.552795031
25421,1,2023,1226,7.125827815
25422,1,2023,2875,6.292620865
25423,1,2023,1153,6.951724138
25424,1,2023,2770,6.591780822
25425,1,2023,21369,6.679394813
25426,1,2023,1501,6.817708333
25427,1,2023,17029,6.430512933
25428,1,2023,1952,6.036101083
25429,1,2023,2027,7.169354839
25430,1,2023,2045,6.930232558
25431,1,2023,1138,5.914634146
25432,1,2023,3202,6.898765432
25433,1,2023,1284,7.184713376
25434,1,2023,1042,7.015384615
25435,1,2023,3443,7.210023866
25436,1,2023,837,6.042016807
25437,1,2023,1264,6.517857143
25438,1,2023,1583,5.860869565
25439,1,2023,1858,7.073913043
25440,1,2023,1051,7.536585366
25441,1,2023,1925,6.453488372
25442,1,2023,24086,6.278281912
25443,1,2023,946,5.833333333
25444,1,2023,1842,7.325791855
25445,1,2023,664,6.393258427
25446,1,2023,1264,6.142045455
25447,1,2023,1477,6.2
25448,1,2023,3087,7.099737533
25449,1,2023,5702,6.972027972
25450,1,2023,1773,5.848837209
25451,1,2023,1082,6.213333333
25452,1,2023,2821,6.554959786
25453,1,2023,3543,7.26635514
25454,1,2023,1435,6.242424242
25455,1,2023,1444,6.805405405
25456,1,2023,2303,7.102112676
25457,1,2023,1825,6.878787879
25458,1,2023,1358,6.895348837
25459,1,2023,1725,6.537117904
25460,1,2023,1379,7.414634146
25461,1,2023,1246,5.905555556
25462,1,2023,1547,6.47826087
25463,1,2023,1014,6.401459854
25464,1,2023,2337,6.712871287
25465,1,2023,734,6.414141414
25466,1,2023,1179,6.801324503
25467,1,2023,1592,7.417989418
25468,1,2023,1540,6.695
25469,1,2023,2840,6.417754569
25470,1,2023,1700,5.954918033
25471,1,2023,3787,5.994454713
25472,1,2023,998,7.457627119
25473,1,2023,1240,7.058441558
25474,1,2023,1826,6.242063492
25475,1,2023,1318,6.568965517
25476,1,2023,1633,7.544502618
25477,1,2023,2288,7.223021583
25478,1,2023,2145,5.744479495
25479,1,2023,2326,6.253125
25480,1,2023,2080,6.597069597
25481,1,2023,4434,7.684313725
25482,1,2023,2084,6.105802048
25483,1,2023,2229,7.40754717
25484,1,2023,1397,7.075144509
25485,1,2023,3515,5.921259843
25486,1,2023,1085,6.64084507
25487,1,2023,1310,6.897590361
25488,1,2023,1802,6.977876106
25489,1,2023,824,6.432432432
25490,1,2023,1517,5.872727273
25491,1,2023,1471,7.132596685
25492,1,2023,2070,7.0859375
25493,1,2023,1256,6.711656442
25494,1,2023,1907,7.046413502
25495,1,2023,2908,7.335243553
25496,1,2023,978,6.959349593
25497,1,2023,1149,7.027972028
25498,1,2023,1413,5.788461538
25499,1,2023,2379,6.979865772
25500,1,2023,1308,6.694117647
25501,1,2023,2201,7.251879699
25502,1,2023,662,6.788235294
25503,1,2023,2568,6.904615385
25504,1,2023,3706,6.828752643
25505,1,2023,4269,6.802559415
25506,1,2023,2409,6.749196141
25507,1,2023,1956,5.932384342
25508,1,2023,3182,6.839901478
25509,1,2023,2670,6.606837607
25510,1,2023,1800,6.16
25512,1,2023,2421,7.68705036
25513,1,2023,2416,5.790960452
25514,1,2023,2037,6.778625954
25515,1,2023,2255,5.751497006
25516,1,2023,1735,6.668141593
25517,1,2023,2372,7.476702509
25518,1,2023,1753,6.185950413
25519,1,2023,2729,6.910144928
25520,1,2023,1640,6.995121951
25521,1,2023,1991,6.3099631
25522,1,2023,1213,6.390243902
25523,1,2023,1398,6.664835165
25524,1,2023,792,5.801724138
25525,1,2023,2137,7.315175097
25526,1,2023,1435,7.300578035
25527,1,2023,1939,7.004132231
25528,1,2023,1811,7.273972603
25529,1,2023,1553,6.903061224
25530,1,2023,24778,5.754433834
25531,1,2023,3527,6.740659341
25532,1,2023,12673,5.896570495
25533,1,2023,3011,6.807792208
25534,1,2023,1793,6.460251046
25535,1,2023,2765,6.723463687
25536,1,2023,2004,6.475655431
25537,1,2023,1161,6.308176101
25538,1,2023,5462,6.741843972
25539,1,2023,1502,6.061320755
25540,1,2023,3179,6.267734554
25541,1,2023,3670,6.196078431
25542,1,2023,400,6.711538462
25543,1,2023,1669,6.607305936
25544,1,2023,1609,6.371559633
25545,1,2023,2811,6.453580902
25547,1,2023,2243,6.629251701
25548,1,2023,1459,6.368686869
25549,1,2023,5507,6.836182336
25550,1,2023,2512,7.185667752
25551,1,2023,638,5.945652174
25552,1,2023,2915,7.260623229
25553,1,2023,3232,7.338501292
25554,1,2023,1679,6.863849765
25555,1,2023,2360,6.249230769
25556,1,2023,2336,6.581168831
25557,1,2023,1659,6.439461883
25558,1,2023,1262,7.194805195
25559,1,2023,1046,5.772727273
25560,1,2023,2048,6.907335907
25561,1,2023,1615,6.412844037
25562,1,2023,2910,6.550649351
25563,1,2023,3107,6.826196474
25564,1,2023,3443,7.084507042
25565,1,2023,7798,5.358660131
25566,1,2023,1596,6.752427184
25567,1,2023,1054,6.156462585
25568,1,2023,1595,6.808823529
25569,1,2023,2067,7.545454545
25570,1,2023,1767,6.67826087
25571,1,2023,1822,6.824034335
25572,1,2023,1734,6.881818182
25573,1,2023,2704,7.035714286
25574,1,2023,3674,7.333333333
25575,1,2023,1685,6.952830189
25576,1,2023,854,5.887096774
25577,1,2023,2540,7.134615385
25578,1,2023,8396,6.582655827
25579,1,2023,2481,7.124590164
25580,1,2023,834,6.315789474
25581,1,2023,3675,7.043763676
25582,1,2023,2001,7.105263158
25583,1,2023,1449,7.238636364
25584,1,2023,2103,6.31358885
25585,1,2023,1287,5.658031088
25586,1,2023,4691,7.366071429
25587,1,2023,1150,5.713450292
25588,1,2023,3221,6.933497537
25589,1,2023,1157,5.834319527
25590,1,2023,3505,6.588744589
25591,1,2023,826,6.318584071
25592,1,2023,4535,6.985915493
25593,1,2023,867,5.88
25594,1,2023,1466,7.005464481
25595,1,2023,1337,6.864705882
25596,1,2023,1192,6.471698113
25597,1,2023,1261,6.783950617
25598,1,2023,2225,7.275092937
25599,1,2023,1282,6.473684211
25600,1,2023,1242,6.215116279
25601,1,2023,10711,6.586109142
25602,1,2023,849,6.117647059
25603,1,2023,2384,5.932748538
25604,1,2023,2926,7.046831956
25605,1,2023,2957,6.738219895
25606,1,2023,3408,7.056737589
25607,1,2023,2296,7.113074205
25608,1,2023,1483,6.229268293
25609,1,2023,1333,7.036144578
25610,1,2023,1867,7.004291845
25611,1,2023,3513,7.230046948
25612,1,2023,2429,6.489164087
25613,1,2023,2083,6.519855596
25614,1,2023,1873,6.556451613
25615,1,2023,1052,5.616352201
25616,1,2023,3312,6.438202247
25617,1,2023,1282,6.962732919
25618,1,2023,1121,6.088607595
25619,1,2023,2000,6.535849057
25620,1,2023,782,5.658119658
25621,1,2023,1777,6.884444444
25622,1,2023,1741,6.846846847
25623,1,2023,998,6.78125
25624,1,2023,1016,6.408759124
25625,1,2023,2295,5.873873874
25626,1,2023,1199,6.272727273
25627,1,2023,960,6.688
25628,1,2023,1105,5.869565217
25629,1,2023,1276,6.577380952
25630,1,2023,1752,6.852017937
25631,1,2023,1899,7.288209607
25632,1,2023,965,6.430769231
25633,1,2023,1893,6.507936508
25634,1,2023,1510,6.310679612
25635,1,2023,8522,6.903525046
25636,1,2023,2790,6.917613636
25637,1,2023,2687,6.876832845
25638,1,2023,1502,6.51
25639,1,2023,1948,6.792
25640,1,2023,856,6.575221239
25641,1,2023,1425,5.766666667
25642,1,2023,3113,6.733830846
25643,1,2023,2152,6.573943662
25644,1,2023,1917,6.599206349
25645,1,2023,3258,6.891041162
25646,1,2023,2518,5.87704918
25647,1,2023,1915,7
25648,1,2023,1297,7.062111801
25649,1,2023,1450,6.610526316
25650,1,2023,2441,7.04620462
25651,1,2023,4564,6.724196277
25652,1,2023,1949,6.323308271
25653,1,2023,1689,6.511111111
25654,1,2023,828,6.263157895
25655,1,2023,1849,6.760504202
25656,1,2023,1096,5.867924528
25657,1,2023,15308,6.247867299
25658,1,2023,9469,7.053617021
25659,1,2023,2240,6.918727915
25660,1,2023,1563,7.046391753
25661,1,2023,4515,6.905429072
25662,1,2023,4853,5.831683168
25663,1,2023,2855,7.133903134
25664,1,2023,2734,6.604456825
25665,1,2023,2053,6.689138577
25666,1,2023,687,6.231578947
25667,1,2023,1921,6.745967742
25668,1,2023,3177,6.893034826
25669,1,2023,192,7.041666667
25670,1,2023,1667,7.252475248
25671,1,2023,1496,6.328431373
25672,1,2023,2688,6.955621302
25673,1,2023,5090,6.571428571
25674,1,2023,754,6.52
25675,1,2023,3324,6.658986175
25676,1,2023,6812,6.900232019
25677,1,2023,2998,8.758957655
25678,1,2023,1281,7.056603774
25679,1,2023,2716,6.863768116
25680,1,2023,4231,7.036190476
25681,1,2023,2786,6.892351275
25682,1,2023,2105,7.139534884
25683,1,2023,1761,6.728070175
25684,1,2023,2500,6.911392405
25685,1,2023,4013,7.070422535
25686,1,2023,12619,6.327526132
25687,1,2023,1298,7.068322981
25688,1,2023,5256,6.835820896
25689,1,2023,5607,6.313315927
25690,1,2023,1802,6.539748954
25691,1,2023,2666,6.483146067
25692,1,2023,1439,7.217142857
25693,1,2023,1207,6.687898089
25694,1,2023,22646,6.054948486
25695,1,2023,3160,6.702439024
25696,1,2023,729,6.849462366
25697,1,2023,5998,7.201094391
25698,1,2023,5674,6.61827957
25699,1,2023,1197,6.624203822
25700,1,2023,1005,7.112903226
25701,1,2023,2196,6.735915493
25702,1,2023,2668,6.682997118
25703,1,2023,1734,6.886363636
25704,1,2023,2208,6.798586572
25705,1,2023,1524,7.14973262
25706,1,2023,3874,6.808467742
25707,1,2023,2641,7.325949367
25708,1,2023,1114,7
25709,1,2023,2318,6.628289474
25710,1,2023,1284,7.230769231
25711,1,2023,2161,7.082397004
25712,1,2023,3298,6.51826484
25713,1,2023,1402,6.644808743
25714,1,2023,2912,6.997252747
25715,1,2023,5131,6.505124451
25716,1,2023,1735,7.72361809
25717,1,2023,13420,6.210979548
25718,1,2023,1907,6.876033058
25719,1,2023,3547,6.241308793
25720,1,2023,1343,7.090361446
25721,1,2023,1825,7.147321429
25722,1,2023,1452,7.027624309
25723,1,2023,4662,7.022375215
25724,1,2023,3401,6.780320366
25725,1,2023,20719,6.531284303
25726,1,2023,2440,6.340361446
25727,1,2023,1337,7.109090909
25728,1,2023,8232,6.520585544
25729,1,2023,2066,6.814393939
25730,1,2023,1630,6.946341463
25731,1,2023,2099,6.664233577
25732,1,2023,897,7.017857143
25733,1,2023,1587,6.694174757
25734,1,2023,1392,6.733333333
25735,1,2023,4785,6.956738769
25736,1,2023,14788,6.702604167
25737,1,2023,1036,7.19047619
25738,1,2023,1586,6.885572139
25739,1,2023,1645,7.677248677
25740,1,2023,2210,7.277153558
25741,1,2023,15801,6.263522885
25742,1,2023,1841,6.825531915
25743,1,2023,2696,5.82278481
25744,1,2023,2048,7.605042017
25745,1,2023,2190,6.505154639
25746,1,2023,1630,6.693396226
25747,1,2023,1025,6.945736434
25748,1,2023,1365,7.272727273
25749,1,2023,2530,6.832817337
25750,1,2023,2727,7.605678233
25751,1,2023,4875,7.912248629
25752,1,2023,2203,7.544747082
25753,1,2023,1194,7.067567568
25754,1,2023,1487,7.076086957
25755,1,2023,1838,7.242152466
25756,1,2023,2128,6.539007092
25758,1,2023,2835,6.745901639
25759,1,2023,1962,6.967479675
25760,1,2023,4250,6.308089501
25761,1,2023,2818,7.025641026
25763,1,2023,3567,7.376470588
25764,1,2023,12162,6.074548631
25765,1,2023,1282,6.919753086
25766,1,2023,2464,6.463636364
25767,1,2023,1859,6.274509804
25768,1,2023,849,6.264957265
25769,1,2023,2012,6.821011673
